route_count,total_fleet,sample_size,trial,route_index,route_id,allocation,demand_hits,exact_share,od_without_route_hits,trial_elapsed_sec
38,2000,500,6,9,R09_Buruun_Tubod,20,410.0,20.35531258,31,45.299943
38,2000,500,6,10,R10_Tominobo_Tibanga,10,101.0,10.10291117,31,45.299943
38,2000,500,6,11,R11_Tipanoy_Palao,137,18557.0,136.94296650,31,45.299943
38,2000,500,6,12,R12_Luinab_Tibanga,19,357.0,18.99415404,31,45.299943
38,2000,500,6,13,R13_Bonbonon_Kiwalan,108,11483.0,107.72426262,31,45.299943
38,2000,500,6,14,R14_Ditucalan_Tubod,72,5151.0,72.14921704,31,45.299943
38,2000,500,6,15,R15_VillaVerde_Palao,14,199.0,14.18118053,31,45.299943
38,2000,500,6,16,R16_UpperTominobo_Tubod,19,363.0,19.15310370,31,45.299943
38,2000,500,6,17,R17_BagongSilang_Palao,1,0.0,1.00527723,31,45.299943
38,2000,500,6,18,R18_SanMiguel_Tibanga,8,64.0,8.04221788,31,45.299943
38,2000,500,6,19,R19_DelCarmen_Luinab,1,0.0,1.00527723,31,45.299943
38,2000,500,6,20,R20_Pugaan_Tibanga,73,5307.0,73.23360131,31,45.299943
38,2000,500,6,21,R21_Abuno_Tubod,32,1041.0,32.43479911,31,45.299943
38,2000,500,6,22,R22_SantaFilomena_Tibanga,1,0.0,1.00527723,31,45.299943
38,2000,500,6,23,R23_Acmac_Kiwalan,1,0.0,1.00527723,31,45.299943
38,2000,500,6,24,R24_Kabacsanan_Kiwalan,229,51857.0,228.92305970,31,45.299943
38,2000,500,6,25,R25_Bunawan_Dalipuga,167,27473.0,166.62451207,31,45.299943
38,2000,500,6,26,R26_Dalipuga_Tibanga,22,499.0,22.45619239,31,45.299943
38,2000,500,6,27,R27_Bonbonon_Palao,199,39119.0,198.82899612,31,45.299943
38,2000,500,6,28,R28_MariaCristina_Tipanoy,30,880.0,29.82134202,31,45.299943
38,2000,500,6,29,R29_Buruun_Tominobo,1,0.0,1.00527723,31,45.299943
38,2000,500,6,30,R30_Tambacan_Luinab,27,697.0,26.54008055,31,45.299943
38,2000,500,6,31,R31_Center_Kiwalan,36,1267.0,35.78278632,31,45.299943
38,2000,500,6,32,R32_Suarez_Tibanga,23,535.0,23.25212980,31,45.299943
38,2000,500,6,33,R33_Ditucalan_Palao,69,4756.0,69.32769652,31,45.299943
38,2000,500,6,34,R34_UpperTominobo_Palao,79,6119.0,78.63684381,31,45.299943
38,2000,500,6,35,R35_Buruun_Tipanoy,35,1198.0,34.79479296,31,45.299943
38,2000,500,6,36,R36_Tubod_Kiwalan,121,14421.0,120.72119784,31,45.299943
38,2000,500,6,37,R37_Palao_SantaFilomena,1,0.0,1.00527723,31,45.299943
38,2000,1000,0,0,R00_Tubod_Tibanga,10,212.0,10.44190874,67,88.056821
38,2000,1000,0,1,R01_Tubod_Tominobo,26,1370.0,26.54435924,67,88.056821
38,2000,1000,0,2,R02_Palao_Kiwalan,62,7376.0,61.59173198,67,88.056821
38,2000,1000,0,3,R03_Buruun_Palao,129,32143.0,128.57459557,67,88.056821
38,2000,1000,0,4,R04_Tambacan_Tibanga,5,58.0,5.46167633,67,88.056821
38,2000,1000,0,5,R05_Tubod_Tipanoy,37,2719.0,37.39526081,67,88.056821
38,2000,1000,0,6,R06_MariaCristina_Tubod,1,0.0,0.71715324,67,88.056821
38,2000,1000,0,7,R07_Palao_Luinab,32,1941.0,31.59546348,67,88.056821
38,2000,1000,0,8,R08_Dalipuga_Palao,140,37907.0,139.62772771,67,88.056821
38,2000,1000,0,9,R09_Buruun_Tubod,33,2120.0,33.02021474,67,88.056821
38,2000,1000,0,10,R10_Tominobo_Tibanga,12,295.0,12.31751134,67,88.056821
38,2000,1000,0,11,R11_Tipanoy_Palao,142,39331.0,142.22615099,67,88.056821
38,2000,1000,0,12,R12_Luinab_Tibanga,17,540.0,16.66513525,67,88.056821
38,2000,1000,0,13,R13_Bonbonon_Kiwalan,103,20700.0,103.18038297,67,88.056821
38,2000,1000,0,14,R14_Ditucalan_Tubod,73,10385.0,73.08280592,67,88.056821
38,2000,1000,0,15,R15_VillaVerde_Palao,8,138.0,8.42464299,67,88.056821
38,2000,1000,0,16,R16_UpperTominobo_Tubod,25,1172.0,24.55137211,67,88.056821
38,2000,1000,0,17,R17_BagongSilang_Palao,4,32.0,4.05683133,67,88.056821
38,2000,1000,0,18,R18_SanMiguel_Tibanga,3,16.0,2.86861295,67,88.056821
38,2000,1000,0,19,R19_DelCarmen_Luinab,1,0.0,0.71715324,67,88.056821
38,2000,1000,0,20,R20_Pugaan_Tibanga,69,9328.0,69.26378677,67,88.056821
38,2000,1000,0,21,R21_Abuno_Tubod,32,2026.0,32.27986303,67,88.056821
38,2000,1000,0,22,R22_SantaFilomena_Tibanga,1,0.0,0.71715324,67,88.056821
38,2000,1000,0,23,R23_Acmac_Kiwalan,1,0.0,0.71715324,67,88.056821
38,2000,1000,0,24,R24_Kabacsanan_Kiwalan,224,97622.0,224.07108299,67,88.056821
38,2000,1000,0,25,R25_Bunawan_Dalipuga,174,59021.0,174.22691412,67,88.056821
38,2000,1000,0,26,R26_Dalipuga_Tibanga,25,1205.0,24.89461913,67,88.056821
38,2000,1000,0,27,R27_Bonbonon_Palao,195,74186.0,195.33179470,67,88.056821
38,2000,1000,0,28,R28_MariaCristina_Tipanoy,46,4175.0,46.33831129,67,88.056821
38,2000,1000,0,29,R29_Buruun_Tominobo,1,0.0,0.71715324,67,88.056821
38,2000,1000,0,30,R30_Tambacan_Luinab,22,965.0,22.27797024,67,88.056821
38,2000,1000,0,31,R31_Center_Kiwalan,26,1367.0,26.51528015,67,88.056821
38,2000,1000,0,32,R32_Suarez_Tibanga,27,1375.0,26.59275374,67,88.056821
38,2000,1000,0,33,R33_Ditucalan_Palao,72,9957.0,71.56096960,67,88.056821
38,2000,1000,0,34,R34_UpperTominobo_Palao,58,6595.0,58.23973131,67,88.056821
38,2000,1000,0,35,R35_Buruun_Tipanoy,32,1957.0,31.72541966,67,88.056821
38,2000,1000,0,36,R36_Tubod_Kiwalan,131,33241.0,130.75219940,67,88.056821
