Best_Parent,Worst_Parent,Child_Cost,Status,Worst_Parent_Smooth
282.96719844114983,881.3426651012456,639.1898857205482,Interpolation,724.4471311393932
282.97160485438525,1157.8723919133831,728.8143976512368,Interpolation,724.7140578986376
282.9911159911781,530.5625099369199,378.0926756522591,Interpolation,725.1726512271408
282.99295379730074,434.08562330012444,277.9077742824918,Synergy,722.3434388572521
282.99569203858687,447.47462700353776,429.6844125882467,Interpolation,725.5465107748305
283.006884308146,390.94081280056014,375.4154676375223,Interpolation,728.4058070196929
283.0315901067569,507.77699477093483,427.4104844973776,Interpolation,731.4923139339767
283.04368577905046,1157.8723919133831,706.4672143590817,Interpolation,734.3411759760272
283.0545048935168,371.91462117929643,306.2913550702902,Interpolation,733.2843253846385
283.0575238168026,1157.8723919133831,759.1320534145627,Interpolation,736.3363662118472
283.05894881911195,1157.8723919133831,754.0122197716212,Interpolation,738.9286070006991
283.07050280389103,519.222556111411,397.62189617282377,Interpolation,741.2570730244373
283.0752868989586,1157.8723919133831,691.9413736741603,Interpolation,741.2570730244373
283.09250294994683,600.5705211258512,328.6347939752485,Interpolation,743.7848396195457
283.0929997817609,360.9605811386607,348.7135382198968,Interpolation,744.1849603589382
283.11277596207356,1157.8723919133831,707.012899991219,Interpolation,743.4148952668348
283.18246078785245,1157.8723919133831,765.5417462223306,Interpolation,743.6717366542971
283.21210454846715,504.9141036718033,357.09132662348236,Interpolation,743.9332194927468
283.220783523162,431.7173180510034,345.13797970713904,Interpolation,743.9651618099152
283.2329501195592,609.6054675235686,453.39664486812677,Interpolation,744.9418213403206
283.2670598771805,840.8332790550012,412.80833761937834,Interpolation,746.0005297270674
283.2764981969116,1157.8723919133831,766.114040074016,Interpolation,748.1442818070752
283.2916194434349,1157.8723919133831,803.7715128189068,Interpolation,745.5676419119587
283.31895354846523,675.5767566984421,339.0968309678258,Interpolation,745.0175520214913
283.3400791718077,1157.8723919133831,846.8114099838899,Interpolation,745.1134155173646
283.35435444062114,474.44272125343804,403.5702602767674,Interpolation,745.9567671106253
283.4124434054145,395.42596187149684,255.79365694390214,Synergy,746.6385982773132
283.41514866278084,525.4548884802311,400.5176084731173,Interpolation,744.7538274148627
283.4207407107597,1157.8723919133831,817.3425506804285,Interpolation,745.9001169054618
283.42740103618826,1157.8723919133831,825.1697999080479,Interpolation,749.0348727130416
283.4279971357636,1157.8723919133831,761.8762650449678,Interpolation,749.7983797725332
283.45488606594716,545.877369668515,396.30504510838387,Interpolation,750.092763469684
283.45796946757036,328.00022072426225,365.02734380971935,Destructive,750.092763469684
283.4859256660157,465.9914073186643,448.32754549343565,Interpolation,750.292027512612
283.5072616639453,1157.8723919133831,698.6258011739799,Interpolation,747.0494622752992
283.5200587198534,387.4603297844782,347.77702019392075,Interpolation,749.7867904865923
283.52040211247606,572.3974147941381,606.8959310185764,Destructive,749.8618086014059
283.5205789010399,516.649182067747,289.2029774311985,Interpolation,749.064728379678
283.5643169067124,437.4749093158635,411.8132449424087,Interpolation,749.064728379678
283.5653878439786,437.36409551909,326.431493831731,Interpolation,750.1085255176988
283.57655445134924,1157.8723919133831,791.9692906599915,Interpolation,747.7023859519891
283.5963151388613,1278.6895039186713,718.8300695706098,Interpolation,745.3495038948548
283.60876528079575,1157.8723919133831,704.5918778699461,Interpolation,744.532721404487
283.6108580950573,1157.8723919133831,746.1826560529723,Interpolation,744.3848404710228
283.6147180851397,605.023335481481,559.601619006383,Interpolation,747.6511016864263
283.6200443748084,742.0565643387589,494.61439970090265,Interpolation,750.6742014133928
283.6313659628882,443.63308640808214,316.15808435423287,Interpolation,750.6742014133929
283.6500560499401,353.20784010109094,313.8561317528366,Interpolation,753.4873762505449
283.70330503391017,1157.8723919133831,743.6760808755788,Interpolation,750.2876702659992
283.7198917852846,517.4839271694675,523.1370197946145,Destructive,749.3168718149286
283.73869542179466,381.43682296895315,398.18131467372666,Destructive,751.3540217685652
283.7462849112804,363.48999141467107,329.09216511285103,Interpolation,753.7583563375606
283.77655713020624,1157.8723919133831,700.6111518594071,Interpolation,753.0670490224544
283.7947913250367,469.16860669821756,286.36583388707777,Interpolation,756.2455619118798
283.8019164068439,840.2918007082671,579.1420424189239,Interpolation,759.4888111642933
283.8354859251222,330.7154417334302,291.5758954118842,Interpolation,758.2546989903469
283.83854575911687,384.36559818125625,365.090229267165,Interpolation,758.9146704345369
283.8699887252301,1157.8723919133831,732.1560313439986,Interpolation,758.3153588138374
283.8903532574403,1157.8723919133831,746.5923164362441,Interpolation,758.3153588138373
283.89528674735993,1157.8723919133831,739.8832516441128,Interpolation,757.4656816376464
283.9132846626118,651.7467034809995,431.7083256476651,Interpolation,757.4656816376464
283.9624007661406,420.59550054393185,280.33908291556463,Synergy,757.4656816376464
283.96788160378617,440.85296339064905,405.76300741097015,Interpolation,754.7155587307853
283.9709986684938,584.6100016769874,531.6151004456428,Interpolation,753.7643301092231
284.0161039100741,1157.8723919133831,747.7484384998052,Interpolation,753.7643301092231
284.0225932039894,608.7267397665137,387.5587984258905,Interpolation,755.946494030181
284.04381794637624,284.8279808445466,296.229219937876,Destructive,759.1636637357179
284.074774082638,1157.8723919133831,737.1853294658429,Interpolation,755.8680292695904
284.0787541373685,355.8784415291912,326.4000834107445,Interpolation,754.6298984199758
284.10290491591473,398.5209915619439,425.0234970869849,Destructive,754.4098350855263
284.11152127444063,1157.8723919133831,782.3198434580111,Interpolation,756.7968379345712
284.1633972717457,307.0340408824327,358.69677388448986,Destructive,759.7920732604744
284.1953894317529,1157.8723919133831,752.1494106479843,Interpolation,760.5876850766966
284.20207145137067,356.85680974917375,379.8556955292263,Destructive,761.4134397810031
284.2023135670412,1157.8723919133831,766.4978399831659,Interpolation,758.5334482820717
284.2118013018795,356.0830567330844,363.73087692152836,Destructive,761.4932892537091
284.21806784537,427.2879920563429,365.78488042835795,Interpolation,763.1342137797684
284.2199454738128,648.9373894209443,576.4901526124104,Interpolation,762.2129665217064
284.22268228511524,407.60787833346455,384.5413943820626,Interpolation,762.2129665217064
284.2310735986682,498.942332711081,496.6132139557721,Interpolation,762.2129665217064
284.24366569326594,1157.8723919133831,731.5848394272011,Interpolation,762.942127675453
284.25442872964516,1157.8723919133831,793.6186276448921,Interpolation,762.9421276754529
284.2650387609568,314.4077491486143,364.28537400616415,Destructive,759.6894010967361
284.2700863494367,1157.8723919133831,711.1422150830311,Interpolation,762.7922679671019
284.2944338408079,607.8441047939544,338.12282863246946,Interpolation,762.6280270838878
284.37741893064947,367.5987892832456,300.24671598798403,Interpolation,759.6780798419898
284.38915222131504,365.1009074322151,360.8069589265483,Interpolation,757.2082792997101
284.39154393424,1157.8723919133831,794.9388427521559,Interpolation,755.9836539215147
284.43456260183297,590.4832858937975,471.07496708262033,Interpolation,758.7202765259412
284.44858096591645,352.80029315462104,335.80727424522615,Interpolation,758.7202765259412
284.47935355694085,525.5373122938672,333.586970009626,Interpolation,756.5610049451099
284.47990418222827,421.71265359587386,316.93807562547715,Interpolation,756.1617068365928
284.4804713640508,435.4074599351118,281.8453712099837,Synergy,755.4013465230338
284.4922703494086,407.7825261952366,323.95559899034134,Interpolation,756.7916853789453
284.50944286872937,303.2860022888549,353.5776879683949,Destructive,755.3357621150536
284.51128149561,487.67042437582154,367.1392889463324,Interpolation,752.0204843257693
284.51766154534346,1157.8723919133831,834.9655856089116,Interpolation,750.684692004757
284.544077794476,1157.8723919133831,726.3068699560733,Interpolation,748.9073712991903
284.5553328952665,443.5402769032246,255.7349478066156,Synergy,746.0468830263112
284.56444845593285,536.1908481126413,384.4137997668999,Interpolation,742.6474960514173
284.5662788223,454.67702822727176,331.5646117089456,Interpolation,742.6474960514172
284.67834522592904,534.0970605471435,382.46855958906616,Interpolation,743.6046626071033
284.68791590628905,500.3802137344913,371.2985047356831,Interpolation,743.6046626071034
284.7076645199422,1157.8723919133831,756.3902713275409,Interpolation,743.6046626071034
284.7425577118347,1157.8723919133831,829.3326975021937,Interpolation,742.6056112376334
284.74804128704307,374.30124738506646,417.1456288572982,Destructive,742.1918247498983
284.7537784058753,401.79170869695395,274.5915610956937,Synergy,740.0769323501971
284.76786392520916,399.33608720797963,338.04471464071725,Interpolation,740.1489305366593
284.7727405366529,481.363946956635,349.9785832535703,Interpolation,740.3857687092766
284.7804777626124,1157.8723919133831,754.5970296577207,Interpolation,738.6012778802491
284.78377609330437,438.6095607623099,366.69044828442674,Interpolation,738.6012778802491
284.8142689110557,355.4649683405277,330.06549574299436,Interpolation,738.6868156437769
284.8297471503141,1157.8723919133831,693.9932266442668,Interpolation,735.4725679511835
284.83095108176116,431.0861378435259,348.04369466769,Interpolation,735.4725679511835
284.8393574669708,735.3980416454575,544.7881088384006,Interpolation,735.8350352536685
284.8405127339439,523.2425029926178,479.66173379483473,Interpolation,735.8350352536684
284.84747524335114,810.0138619207933,638.3607482453383,Interpolation,735.7675300537595
284.8699374095321,1157.8723919133831,772.0881423570161,Interpolation,735.515179459669
284.87628034475983,312.5989868152102,288.270409821783,Interpolation,735.515179459669
284.88156398881233,322.7145974521793,286.7201282483368,Interpolation,734.9277589164474
284.8855491072328,1157.8723919133831,735.607272103613,Interpolation,733.6138330571774
284.88768863189944,956.0034817906187,935.5633316649237,Interpolation,733.2742063653484
284.89845891261314,1157.8723919133831,797.6683347220524,Interpolation,733.9959456788021
284.901422868887,390.7898569907301,437.59096588838474,Destructive,733.9959456788021
284.9026764154903,810.9648548576687,556.8255149379711,Interpolation,736.3939931018631
284.91597162994964,1157.8723919133831,757.1824367082713,Interpolation,733.6998394044954
284.95485930677404,714.9635818399479,461.5359316175724,Interpolation,734.805958311744
284.9975947874864,450.56929944119884,365.29834057790197,Interpolation,734.805958311744
284.997821357803,1157.8723919133831,780.5493401450201,Interpolation,737.3151978396498
285.0007594436534,1157.8723919133831,701.7636388305416,Interpolation,740.2103449141028
285.01349980579187,1157.8723919133831,811.8578050205174,Interpolation,740.0765042301534
285.0190736000694,1157.8723919133831,784.8094938271151,Interpolation,743.1442305466047
285.03218206464277,320.88661139566125,280.64147863136475,Synergy,742.6684911790996
285.0336645820187,1157.8723919133831,702.5421678070516,Interpolation,739.8962836890014
285.03460348197865,1157.8723919133831,725.7770818784181,Interpolation,740.4997516229381
285.0456701409149,1157.8723919133831,685.2199719688934,Interpolation,737.724782162026
285.05434716773374,1157.8723919133831,746.4473462678698,Interpolation,737.724782162026
285.0632985137251,1157.8723919133831,724.8635214360863,Interpolation,737.3553121345199
285.0765790997937,433.8443893666098,416.97817451991676,Interpolation,734.683748959208
285.09975712749565,311.85044366274235,318.2124418676971,Destructive,734.0966948098729
285.126114637662,408.1433695347964,427.68934172562484,Destructive,735.6591776185026
285.1464722628802,464.36225836163635,535.0876619403563,Destructive,735.5438242202285
285.18981890733215,484.3070008906772,380.59300756032815,Interpolation,735.5438242202287
285.1926433704549,842.8174930286746,648.1392061813859,Interpolation,735.3016643355684
285.1982032796158,643.219444098873,363.92970652976885,Interpolation,735.0636347583594
285.2430679906803,1157.8723919133831,749.055663448082,Interpolation,737.2567024559187
285.2764658555117,513.7124181342821,335.96943455382507,Interpolation,735.92924778499
285.28651471252977,391.228621445713,315.0943106189463,Interpolation,735.92924778499
285.289541582442,526.279302132076,456.41638543822205,Interpolation,734.4386022757692
285.31466826319024,658.0644056262013,522.3819874856812,Interpolation,733.1029280384636
285.33795511709815,711.6205603914203,573.8560180092687,Interpolation,729.6412092268115
285.33917670808034,420.84092978483227,357.64259575512824,Interpolation,728.9204642299247
285.347149208877,734.2905700081724,411.57600059002493,Interpolation,731.9702499500921
285.350154843489,1157.8723919133831,712.152314351923,Interpolation,732.1826172644495
285.39335039525986,509.21977187784023,350.4404093002073,Interpolation,729.4286875552821
285.3950122970335,503.5665260296686,281.2969953683149,Synergy,726.5716426582967
285.40956235179226,1157.8723919133831,760.2086612495843,Interpolation,724.4633525546877
285.44964136324603,534.5841654326997,402.8895532795656,Interpolation,726.9113326436673
285.4767857186344,347.23108258518243,367.14792797701944,Destructive,727.1545643615519
285.4892172676622,1157.8723919133831,851.2346835333839,Interpolation,728.3074407070369
285.5605830171315,438.0412865837385,403.6590219335543,Interpolation,726.2968028104082
285.5718106812752,481.11902608526987,402.5322534154834,Interpolation,726.5530454217858
285.58192081133325,1157.8723919133831,743.1612929808641,Interpolation,726.7391325747956
285.59887167132405,704.2124627423623,462.21221984262297,Interpolation,729.3040254141781
285.6229029948197,556.3375004859506,502.11110080796624,Interpolation,729.5750823139979
285.64031385983543,569.6518776298125,567.5116269598537,Interpolation,729.9001876846047
285.64086163878676,554.286749066106,375.0312807769302,Interpolation,727.667115013991
285.64188137428584,426.16875455318853,264.0628430370242,Synergy,727.1838465659697
285.6740976122811,1157.8723919133831,750.4329072194971,Interpolation,727.1838465659698
285.6743735101313,1157.8723919133831,715.5190180432426,Interpolation,724.3137681330353
285.6769616735076,1157.8723919133831,716.4530611458063,Interpolation,726.5251643587629
285.67790670890827,1157.8723919133831,724.0426392153904,Interpolation,726.4001941695313
285.67854588809735,357.94589577694535,329.4103924325182,Interpolation,726.0139199984503
285.6795625607549,409.6449138419737,324.03097474898266,Interpolation,726.8551638476634
285.69283336929635,1157.8723919133831,724.4671725154162,Interpolation,726.8551638476634
285.6949094619026,1157.8723919133831,765.2486744966544,Interpolation,726.2127186074181
285.71924199403554,491.2615855658447,443.9949614416888,Interpolation,729.3184608831959
285.743322152672,1157.8723919133831,787.9820413099924,Interpolation,729.0921540781846
285.7613875637602,1157.8723919133831,726.3629139160167,Interpolation,726.8293327281323
285.7656408148502,378.52353266391884,273.2446326305385,Synergy,726.9743770962438
285.77617584476263,713.4943261314734,497.76761974741817,Interpolation,728.2446994610642
285.781681756832,341.32282428912725,318.3742323114884,Interpolation,731.553327261784
285.7972187658327,1157.8723919133831,733.5116864546034,Interpolation,734.6473544367125
285.84604817660943,365.0400438551069,313.43623772646947,Interpolation,734.6473544367125
285.84704019499435,1157.8723919133831,734.3796195386515,Interpolation,734.6473544367126
285.8582088561699,1157.8723919133831,737.0848114875398,Interpolation,733.0977181586666
285.86097809566377,470.34166519815824,338.2604842662396,Interpolation,732.4730628904465
285.8623151112217,318.7988396902036,304.296509279157,Interpolation,733.3634867259294
285.8795422386156,1157.8723919133831,722.052758236434,Interpolation,733.0105127327686
285.9105560023611,1157.8723919133831,749.824005222745,Interpolation,732.4905576840152
285.94910825345164,1157.8723919133831,738.2662167509282,Interpolation,729.8884891952185
285.9603108442403,333.9637753815084,306.4350468892058,Interpolation,729.257506260354
285.97002432213276,481.14103341570666,370.6483286537175,Interpolation,729.6747227030934
286.01402488047427,316.0858349683981,220.58817999612666,Synergy,726.5673882121126
286.0192102842946,1157.8723919133831,828.0010254523781,Interpolation,729.7753640136494
286.0329145445516,1157.8723919133831,772.3302524465503,Interpolation,729.5516448805505
286.04680512294885,484.1970415452789,359.2907591580874,Interpolation,727.1261967865833
286.0772340669067,887.1950659481378,571.9288239148882,Interpolation,727.8297058371923
286.0851882212074,437.87451718049374,357.07516140971904,Interpolation,725.1416701621243
286.1048332220762,1157.8723919133831,804.3366459601491,Interpolation,725.8728801726406
286.1316267066007,755.8586613097491,330.0609419116555,Interpolation,725.8728801726407
286.14864744819624,927.5605773978787,435.5338628226049,Interpolation,729.0800375133618
286.16254305809514,1157.8723919133831,782.5095162138331,Interpolation,729.173522062765
286.1651486144509,1157.8723919133831,715.5093349033868,Interpolation,728.9107330606965
286.21625307431214,575.5083723643381,346.00474777258694,Interpolation,731.9117911150161
286.24754416644373,1157.8723919133831,797.2279881379409,Interpolation,734.5475113518253
286.24825177521836,344.690747234161,312.24244479581427,Interpolation,732.5894848380165
286.2900746554326,1157.8723919133831,741.6879752400439,Interpolation,730.0138461742065
286.31441504239416,751.564167658137,669.1674476685655,Interpolation,730.9145370295469
286.31728200626617,420.385581438866,483.8995732815299,Destructive,730.9145370295469
286.3173032510995,540.4222563434366,507.21483957176457,Interpolation,730.0325819434702
286.31769367212877,293.0433338251653,275.1678672219024,Synergy,729.8323836892677
286.32940234585783,1157.8723919133831,704.7252112570901,Interpolation,729.8736645362384
286.3307328206922,1157.8723919133831,747.7675834223573,Interpolation,727.436903163159
286.3362669105097,618.0544967055414,495.5165664145245,Interpolation,727.9740529304863
286.35127023925963,619.8102873814632,477.11373238783995,Interpolation,731.1943413255212
286.35805347816574,967.7823135236423,383.05644777049474,Interpolation,733.7236816439993
286.35947081811094,1157.8723919133831,716.6029033862424,Interpolation,733.648630594995
286.3911988239456,793.8915759404404,729.0856571129616,Interpolation,733.5141739067848
286.39464068582447,329.05294459236575,284.80835423337294,Synergy,733.8296421164433
286.39582644878755,357.794711909649,323.3988710299175,Interpolation,735.1224654107934
286.39613354934926,713.5422155217093,316.42982539853875,Interpolation,737.8032732809436
286.41274430570957,442.7503236935886,323.09055597247925,Interpolation,737.8032732809436
286.41908719228695,308.0256481899187,302.1446305381199,Interpolation,737.8032732809436
286.4350614758307,1157.8723919133831,830.6387009340177,Interpolation,738.1664664446519
286.44891556202765,740.2740418576625,410.16888782694286,Interpolation,737.7770640907946
286.45244801313663,1157.8723919133831,750.4015604812364,Interpolation,739.2012412770208
286.47144885198566,1157.8723919133831,704.1179345578241,Interpolation,739.6526929572609
286.48259000349594,474.81654920232916,255.4763521944738,Synergy,740.083191300497
286.5320153259313,419.6019694741347,231.1566717794812,Synergy,740.0831913004969
286.55906631662725,629.1492919880834,358.33600700804953,Interpolation,740.083191300497
286.5856794663451,466.21539525717344,306.9760594267732,Interpolation,743.2174758786102
286.6286440242166,442.6861591087778,272.92355045828265,Synergy,746.2417986114759
286.6292215672506,711.7496846565169,439.21212885494344,Interpolation,749.2759438302976
286.62951154241324,1157.8723919133831,765.8415068542677,Interpolation,751.9819776101245
286.6715875525653,423.33904026168074,351.31102437944867,Interpolation,749.4544072883598
286.70106846110946,354.3104687650249,296.77774834166604,Interpolation,750.7079585178958
286.7384042595887,1157.8723919133831,744.9550968974613,Interpolation,750.8438972089538
286.75616510374243,409.98056222352,321.09402734085876,Interpolation,748.0071176743036
286.7596143198571,1157.8723919133831,794.1179881398948,Interpolation,748.2507649240299
286.7597087397879,403.8681412493687,348.49104162959975,Interpolation,747.3896675070712
286.78066077150913,371.1205796235422,254.0996388194992,Synergy,749.9281870627542
286.78158483152947,1157.8723919133831,744.2685761795979,Interpolation,749.1332157461071
286.81683265828156,449.86368633460154,361.2428322725806,Interpolation,748.3852694708287
286.8242849260273,478.0727300964775,376.49359508233806,Interpolation,751.7663630912215
286.8337144606336,342.08795281441235,309.84620898266326,Interpolation,752.4207126792226
286.87399145491054,684.4250719195145,551.1959806374966,Interpolation,749.1860947742058
286.8749846439732,1157.8723919133831,733.7376284002919,Interpolation,746.9846360476665
286.9463429501117,1157.8723919133831,789.0790704851602,Interpolation,743.7694147828299
286.9473298603166,484.3339675714853,247.04217732439105,Synergy,744.1055766649364
286.9503703096674,1157.8723919133831,722.9715631047189,Interpolation,743.0792589521835
286.95743147046727,1157.8723919133831,804.4281125313673,Interpolation,739.7805797300911
286.95849203608276,1157.8723919133831,843.6938340403249,Interpolation,741.5522149703847
286.9622559901959,1157.8723919133831,787.3570162318247,Interpolation,741.6020442954766
286.9843040320686,414.01445601617627,282.1171668674509,Synergy,738.9899223339793
286.98475021347883,1157.8723919133831,717.4089881136325,Interpolation,735.723214702449
286.99634499688545,388.84215289467227,355.100451033666,Interpolation,733.0759893864353
286.9972350712514,464.82051938880613,279.6924551435243,Synergy,731.4162927086894
287.00154870329015,522.7816046634916,539.1726045084106,Destructive,732.2905842610658
287.02478783773995,464.13002668536285,376.6080106565513,Interpolation,730.0748669272356
287.0382726367186,1157.8723919133831,785.3593412960317,Interpolation,730.0748669272356
287.04700596479165,426.85504923486565,340.84483877225307,Interpolation,727.2616968177492
287.07631715371747,489.98159808540345,362.3947558428364,Interpolation,727.2616968177492
287.0777303373485,453.8069837920741,345.93071687254206,Interpolation,723.7966901186337
287.1064237307936,751.5812832960876,299.2035965303353,Interpolation,723.2553687578966
287.10915371246665,1129.034042344898,600.7510843984846,Interpolation,724.6686709484713
287.12091582640477,1157.8723919133831,691.7714469915377,Interpolation,725.8439998051625
287.1468166804078,444.3741325067458,325.0348692839706,Interpolation,725.9523584295896
287.1521481967234,372.20992374875,330.4600932868635,Interpolation,725.6852559934154
287.17261522444215,1157.8723919133831,723.936592971336,Interpolation,726.9454755889542
287.18162522528894,508.9696113228305,356.3754965835112,Interpolation,725.8532596425642
287.20904491878355,1157.8723919133831,779.4136763638412,Interpolation,725.8532596425641
287.2308578458343,785.2110146082059,604.1085232597497,Interpolation,725.421257365397
287.2328683004346,341.6581973720271,313.43034112329644,Interpolation,727.2967145599486
287.2497958950589,292.4426890003518,278.44010812411676,Synergy,726.9410122057503
287.25241262981245,294.2564720317408,302.75549012084116,Destructive,728.9402441508992
287.253260795161,1157.8723919133831,778.3915158208312,Interpolation,729.1908892584025
287.25380114070276,578.5467170695329,435.59879979899176,Interpolation,732.1390151069166
287.2671423514339,469.38996462151385,447.3368354634504,Interpolation,733.8333423945376
287.28280796462207,443.61116766708426,352.20395572904886,Interpolation,733.8333423945376
287.28553076565606,630.799866011147,389.4980464719888,Interpolation,733.1371126744937
287.3021580363726,1157.8723919133831,853.0582688194752,Interpolation,735.7543361380285
287.3143178967391,388.8081501954198,359.2069492957423,Interpolation,733.2347236615731
287.31914129384734,754.210493689896,639.7527461056962,Interpolation,733.7318845083307
287.3284526174474,655.2129177561943,525.843500403004,Interpolation,733.9683061049963
287.33158908889664,451.5209826289052,336.8482614014139,Interpolation,730.7666720322059
287.3330398453197,618.9192030465797,263.27493291504015,Synergy,731.4285833559709
287.3369061325327,1157.8723919133831,826.3459063770018,Interpolation,734.1355968192834
287.3613015274193,505.23913427080663,325.5529127143418,Interpolation,734.1355968192835
287.3725503257481,518.640438170798,390.762193323406,Interpolation,733.0963867351932
287.37979300182894,599.6042242599387,453.32959768934097,Interpolation,735.5025263009029
287.38171776546415,1157.8723919133831,734.3855204488937,Interpolation,734.6973427229453
287.3835620911101,1157.8723919133831,779.7427279240751,Interpolation,737.1116852943344
287.38561224132377,440.3527836797555,300.14605982665415,Interpolation,737.6144106258142
287.39279888346,1157.8723919133831,722.2926384677498,Interpolation,737.6144106258142
287.4055832447565,710.8140170308859,780.198287530641,Destructive,734.8863638244288
287.41546660594577,347.0645436378102,345.70600720552835,Interpolation,732.4914925961883
287.4196527397513,563.518802404379,323.74444496434256,Interpolation,729.827387633813
287.442098055046,1157.8723919133831,757.3833836408767,Interpolation,733.0270936183589
287.48371797480905,356.8726171081487,351.7284033550589,Interpolation,733.0333988426164
287.5057052288866,1157.8723919133831,735.1974197115917,Interpolation,730.6817117196447
287.51859886986097,306.91329016186273,272.5527223897931,Synergy,728.6639939543948
287.51900893145284,592.1670544002649,644.7952549528363,Destructive,729.3547409715353
287.5209805055648,505.4296987261057,389.510048280516,Interpolation,729.3547409715353
287.5301055461463,1157.8723919133831,771.3203660016735,Interpolation,727.4713678845139
287.5391590586822,1157.8723919133831,711.85317174557,Interpolation,730.5887633215118
287.55245804227263,1157.8723919133831,770.0035133865174,Interpolation,732.3662755846395
287.5538867886347,1157.8723919133831,751.4880791665789,Interpolation,733.5563427571826
287.5820068895447,1157.8723919133831,779.7839047114821,Interpolation,731.0462153894309
287.5877964595553,770.4633224018642,531.6134673996029,Interpolation,734.2175447816641
287.59531813972444,495.58288642603515,446.63925898486286,Interpolation,734.2175447816641
287.6077531840882,643.2014594146378,371.9477302080055,Interpolation,734.2175447816641
287.63537620590637,352.60946510045756,296.82393015052105,Interpolation,736.9676676885249
287.63662790714346,454.6212394886477,375.4674464943673,Interpolation,738.5754960342053
287.6399617165003,507.3552697141974,527.7680190683666,Destructive,736.4567930702701
287.65926256745684,450.9810060503831,328.21086828301725,Interpolation,734.4043149991884
287.76960439799296,389.1320915293818,249.0833060367546,Synergy,734.4043149991884
287.7775910945128,381.03876916819297,278.78798910041513,Synergy,737.6999494653159
287.80366238493593,1157.8723919133831,788.9134212732054,Interpolation,737.817414903408
287.81020544801606,342.59120828723997,245.12542953710647,Synergy,741.1845611311879
287.84180144238786,551.5103684215828,340.6279797335478,Interpolation,741.1845611311879
287.86162267694306,482.91130353466923,449.53275567554215,Interpolation,738.9919984603433
287.86618235156976,485.8634731463992,317.6504886093578,Interpolation,740.1183780978306
287.86640666820415,539.659312378262,446.93340908366565,Interpolation,739.3003722185304
287.89186835442905,1157.8723919133831,747.0224500115386,Interpolation,740.1728818130521
287.89250669539473,1157.8723919133831,802.6907040412488,Interpolation,736.8020498121563
287.8937108598408,450.6591294071111,326.0417255472231,Interpolation,737.0386107531575
287.8975243422782,583.2401389038087,382.00335349033674,Interpolation,734.6702439323437
287.9016941725773,1157.8723919133831,715.838885052031,Interpolation,732.0447101113209
287.91063196443577,1157.8723919133831,719.9599904731868,Interpolation,729.4447282118591
287.9179051336975,668.3657634611566,306.46595437634244,Interpolation,731.7741842900552
287.94260823662944,513.9627259608934,422.45862222553376,Interpolation,728.4749625608819
287.95359261577084,539.580462983739,353.6308812562638,Interpolation,728.6230609919917
287.9605179956808,1157.8723919133831,771.9771858670981,Interpolation,726.229722731371
287.96074714706094,387.3553332747387,353.9779969197509,Interpolation,725.0684184205165
287.96348602607793,317.5492257326299,326.773654032859,Destructive,725.1073595169236
287.9667748071374,375.4211191748951,426.1672482505487,Destructive,724.4180880331863
287.97276745427087,548.6820486435417,283.95136750463905,Synergy,727.8774042655392
287.974150691479,724.7707277255943,559.0257709239954,Interpolation,725.2709003421259
287.9877962680597,1157.8723919133831,774.3999522760864,Interpolation,725.2709003421259
288.0032616474099,1157.8723919133831,726.664831497855,Interpolation,725.4854720199024
288.0094265636418,402.9498913447867,349.55370088669576,Interpolation,727.6377204380301
288.0142273299723,401.7932878825559,411.66841471176576,Destructive,728.3980807515891
288.02839503920825,486.6495786099177,357.1217781368765,Interpolation,726.4872875599976
288.03725236525725,626.4918258763396,336.22159778190075,Interpolation,725.0552380190334
288.0408555773471,1157.8723919133831,762.4974844865827,Interpolation,725.3208710425184
288.0472143912241,1157.8723919133831,755.5510292229679,Interpolation,725.246347040031
288.0859344486038,1157.8723919133831,712.6232441844974,Interpolation,727.0236677455977
288.10034565840033,534.3385678302923,450.85558061585766,Interpolation,729.8841560184768
288.10647665842095,438.84025964832415,401.07072786967944,Interpolation,730.5748658602702
288.1251909235675,810.7213247838293,721.460755853039,Interpolation,730.5748658602702
288.1348759554435,646.9599806071433,436.0247565738961,Interpolation,732.2452592604931
288.15882127996883,608.0047995435298,601.1192359158218,Interpolation,729.1838606293576
288.1657066805286,1157.8723919133831,691.900506884496,Interpolation,729.1838606293576
288.187189264846,1157.8723919133831,726.9369828560652,Interpolation,730.5386076740509
288.1913114425285,1157.8723919133831,771.9771203217147,Interpolation,732.3553322946528
288.2138838141005,1157.8723919133831,751.617476604091,Interpolation,731.3969351627532
288.2165836471297,1157.8723919133831,810.8387773162628,Interpolation,731.6404963702948
288.2257109868183,1157.8723919133831,723.7600916564949,Interpolation,731.3910983901787
288.2280368435198,525.9798114722053,543.5128587211893,Destructive,729.8615580594932
288.2295460750868,751.997368146278,766.3224686071683,Destructive,726.5509360607499
288.2295762241604,389.4496411050087,289.6034115075241,Interpolation,726.7401039795452
288.2334612178537,448.6775082508574,297.4178202249441,Interpolation,727.0824843874502
288.2369869516159,491.9979502750948,363.1462664336519,Interpolation,724.8275508809397
288.26117314460555,520.1236874057922,324.40078388039694,Interpolation,726.2587441982298
288.2791517672084,1157.8723919133831,754.4066297388775,Interpolation,724.3577810770355
288.2925112263042,611.2710327590438,559.3404386791753,Interpolation,727.3737980796915
288.29991134287957,970.8858230937581,679.6390808845792,Interpolation,730.5208053288509
