weight_tolerance,took_alternative,boarded_expected,expected_min,actual_min,delta_min,rep
0.0,False,False,44.65732168713832,45.0,0.34267831286167905,0
0.0,False,True,42.20320802045004,69.16666666666667,26.96345864621663,0
0.0,False,True,31.35708708360557,34.333333333333336,2.9762462497277653,0
0.0,False,True,64.84787213602033,75.33333333333333,10.485461197313,0
0.0,False,True,19.290727263271357,85.33333333333333,66.04260607006196,0
0.0,False,True,30.48984548697117,84.16666666666667,53.6768211796955,0
0.0,False,True,31.152755195194977,38.166666666666664,7.013911471471687,0
0.0,False,False,19.269241334940467,19.666666666666668,0.3974253317262004,0
0.0,False,True,12.945560678694637,14.833333333333334,1.887772654638697,0
0.0,False,True,34.53236365211166,79.16666666666667,44.63430301455501,0
0.0,False,True,13.511561350091874,16.666666666666668,3.1551053165747938,0
0.0,False,True,10.098621248957437,17.333333333333332,7.234712084375895,0
0.0,False,True,6.275280329612025,79.16666666666667,72.89138633705464,0
0.0,False,True,28.33235424463883,62.166666666666664,33.834312422027836,0
0.0,False,True,21.359319709048187,24.333333333333332,2.9740136242851456,0
0.0,False,True,87.23721937476738,92.0,4.762780625232622,0
0.0,False,True,78.05199724654729,89.5,11.448002753452712,0
0.0,False,True,91.51565329656665,94.5,2.9843467034333457,0
0.0,False,True,51.05829858489885,82.66666666666667,31.60836808176782,0
0.0,False,True,25.117810360263846,75.83333333333333,50.71552297306948,0
0.0,False,False,25.552553815841158,26.0,0.4474461841588422,0
0.0,False,True,18.756379156437827,21.833333333333332,3.076954176895505,0
0.0,False,False,57.189145828466565,57.666666666666664,0.4775208382000997,0
0.0,False,False,64.13776176626325,64.5,0.3622382337367469,0
0.0,False,True,25.515461191603563,57.833333333333336,32.31787214172977,0
0.0,False,True,82.26635072728885,85.5,3.2336492727111477,0
0.0,False,True,68.49336652854319,77.5,9.006633471456809,0
0.0,False,True,57.92052570491563,99.83333333333333,41.912807628417696,0
0.0,False,True,52.84213942735917,84.66666666666667,31.8245272393075,0
0.0,False,True,41.48551495850713,62.666666666666664,21.181151708159533,0
0.0,False,True,44.62940024103014,45.0,0.37059975896985975,0
0.0,False,True,7.594270780247273,9.5,1.9057292197527271,0
0.0,False,True,85.98962905979396,101.66666666666667,15.677037606872716,0
0.0,False,True,63.27482558050767,65.66666666666667,2.3918410861590047,0
0.0,False,True,30.792626926758672,42.0,11.207373073241328,0
0.0,False,True,37.275829333631656,40.5,3.2241706663683445,0
0.0,False,True,78.85382486433608,87.0,8.146175135663924,0
0.0,False,True,91.9025884417785,102.5,10.597411558221495,0
0.0,False,True,66.98294004830738,80.33333333333333,13.350393285025945,0
0.0,False,True,43.16921721832074,97.0,53.83078278167926,0
0.0,False,True,32.09535425977366,56.0,23.904645740226343,0
0.0,False,True,20.423915488198887,29.0,8.576084511801113,0
0.0,False,True,24.43197027107046,25.833333333333332,1.4013630622628739,0
